#csv_version,1.0.0
#measurement,"{""schema_version"":""1.0.0"",""exported_at"":""2024-01-26T17:45:33.608518Z"",""appPlatform"":""ios"",""appVersion"":""1.4.1"",""owner"":{""first_name"":""Fiaz"",""last_name"":""Shah""},""data"":{""id"":17543,""name"":""Cow Sticker"",""measurement_type"":""take a smell"",""started_at"":""2024-01-26T17:13:48.424Z"",""stopped_at"":""2024-01-26T17:44:50.259Z"",""connection_type"":""bluetooth"",""measurement_size"":""317.1"",""measurement_duration"":1861,""fan_state"":3,""comment"":null,""device_info"":{""id"":754,""mac_address"":""10:97:BD:36:79:14"",""serial_number"":""SI2205-1474"",""device_type_info"":{""id"":1,""name"":""Smell Inspector"",""version"":""B1""},""device_firmware_info"":{""id"":4,""name"":""SI-Firmware"",""version"":""2.1.1""},""detectors_info"":[{""id"":2430,""detector_position"":""X1"",""detector"":{""id"":2421,""slot_id"":""10"",""batch_id"":""0000018"",""production_detector_id"":""00126"",""detector_type"":{""id"":7,""name"":""Type1"",""lower_bound"":0,""upper_bound"":350000}}},{""id"":2431,""detector_position"":""X2"",""detector"":{""id"":2424,""slot_id"":""01"",""batch_id"":""0000019"",""production_detector_id"":""00228"",""detector_type"":{""id"":8,""name"":""Type2"",""lower_bound"":0,""upper_bound"":350000}}},{""id"":2432,""detector_position"":""X3"",""detector"":{""id"":2422,""slot_id"":""08"",""batch_id"":""0000020"",""production_detector_id"":""00048"",""detector_type"":{""id"":9,""name"":""Type3"",""lower_bound"":0,""upper_bound"":350000}}},{""id"":2433,""detector_position"":""X4"",""detector"":{""id"":2423,""slot_id"":""01"",""batch_id"":""0000021"",""production_detector_id"":""00089"",""detector_type"":{""id"":10,""name"":""Type4"",""lower_bound"":0,""upper_bound"":350000}}}]},""measurement_substance_info"":[{""substance_info"":{""id"":3469,""category"":null,""is_public"":false,""name"":""Cow Sticker"",""parent_substance_id"":null,""odor_name"":null,""taste_name"":null,""additional_information"":null},""concentration_value"":null,""concentration_unit"":null,""state"":null}],""measurement_events"":[]}}"
#fan_level,3
#baseLevel|2024-01-26T17:13:48.424349Z,59760.76,59767.21,6569.36,6570.04,6568.61,3964.59,3964.32,3980.66,15518.42,15532.17,15515.79,4118.83,4118.46,4117.73,6961.05,6961.3,112306.91,112296.43,17068.36,17077.95,17061.81,4020.57,3999.22,3998.41,5356.08,5354.61,5355.23,7734.66,7730.68,7733.37,21760.47,21752.55,50334.71,50388.59,12664.62,12677.01,12664.93,6547.23,6538.81,6538.96,10488.82,10484.83,10484.89,8435.2,8432.97,8434.21,110359.59,110346.34,5509.38,5505.3,1991.09,1989.57,1987.13,6910.07,6901.47,6911.68,3610.22,3608.42,3609.56,4090.73,4092.68,4091.2,8312.43,8313.91,31.25,28.52
#header:timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,humidity,temperature
2024-01-26T17:14:21.363552Z,60070.99,60002.77,6792.35,6784.31,6792.78,4057.64,4053.57,4052.99,15703.61,15702.52,15697.22,4172.61,4170.4,4174.84,7003.69,7012.62,112443.16,112386.0,17131.54,17131.62,17119.3,4030.85,4028.27,4023.91,5379.86,5373.91,5380.1,7775.52,7763.78,7766.83,21805.83,21807.35,50462.04,50483.88,12707.08,12714.65,12699.91,6564.22,6572.78,6561.87,10540.33,10537.75,10540.21,8492.91,8492.0,8480.29,110458.75,110335.23,5522.95,5530.8,2005.05,2003.7,2003.7,6976.21,6985.45,6986.65,3651.21,3650.82,3644.99,4144.74,4144.32,4143.14,8358.08,8344.77,31.26,28.55
2024-01-26T17:14:24.664048Z,60079.86,60122.97,6817.4,6818.94,6817.42,4062.19,4060.68,4060.25,15719.67,15716.26,15718.9,4179.43,4177.65,4179.18,7010.44,7019.57,112195.46,112318.42,17111.31,17140.94,17114.08,4031.24,4024.04,4026.35,5376.55,5383.35,5376.57,7771.17,7761.86,7769.2,21780.11,21810.97,50435.66,50494.03,12706.88,12716.74,12704.7,6566.84,6556.82,6567.44,10537.59,10548.41,10536.66,8500.28,8487.67,8498.01,110412.97,110498.57,5520.12,5527.8,2007.45,2006.0,2005.51,6993.44,6993.82,6993.98,3648.4,3648.01,3650.1,4153.65,4151.23,4149.77,8361.91,8361.08,31.3,28.55
2024-01-26T17:14:27.994162Z,60080.84,60091.53,6834.73,6842.57,6833.92,4068.34,4063.15,4068.43,15715.77,15735.26,15738.47,4186.42,4191.26,4187.61,7034.34,7024.01,112546.98,112360.59,17149.64,17140.8,17156.78,4032.39,4034.08,4027.6,5392.05,5386.33,5392.08,7773.45,7772.08,7773.04,21815.7,21805.12,50514.88,50508.15,12727.16,12716.56,12726.61,6560.88,6568.3,6561.41,10556.78,10548.68,10557.17,8494.73,8508.48,8496.21,110518.92,110377.76,5530.15,5523.46,2006.69,2010.23,2009.32,7001.93,7001.66,7003.38,3651.4,3645.65,3646.56,4160.42,4164.37,4159.75,8383.6,8368.4,31.25,28.54
2024-01-26T17:14:31.262559Z,60213.88,60155.84,6872.78,6863.0,6863.66,4073.59,4073.52,4074.18,15754.22,15735.57,15754.09,4185.2,4189.21,4184.78,7029.62,7019.71,112523.21,112276.34,17152.74,17125.63,17148.19,4027.82,4030.84,4024.59,5388.87,5382.27,5389.23,7762.86,7771.24,7762.78,21816.33,21792.68,50543.91,50451.91,12726.37,12710.76,12724.77,6562.66,6572.54,6563.2,10561.35,10547.33,10560.8,8497.9,8513.99,8501.64,110528.41,110397.34,5531.74,5524.08,2013.34,2010.93,2009.32,7008.92,7009.85,7006.52,3650.93,3649.25,3656.58,4164.88,4163.09,4161.44,8372.87,8369.65,31.19,28.55
2024-01-26T17:14:34.593173Z,60156.89,60118.21,6887.08,6895.88,6886.59,4086.35,4081.87,4086.16,15774.17,15787.67,15773.13,4196.82,4195.27,4196.52,7034.63,7034.77,112299.0,112413.36,17136.26,17151.25,17172.2,4033.35,4032.03,4030.45,5391.53,5391.64,5391.7,7769.98,7778.53,7767.62,21834.43,21854.35,50556.25,50540.12,12733.48,12734.71,12731.83,6573.43,6566.17,6573.01,10558.78,10570.9,10576.38,8517.44,8516.7,8516.08,110568.76,110541.19,5532.68,5527.67,2010.12,2011.83,2012.13,7018.0,7015.81,7017.55,3659.28,3652.71,3656.77,4170.11,4169.34,4168.63,8377.25,8375.47,31.18,28.54
2024-01-26T17:14:37.893779Z,60177.82,60158.89,6908.19,6899.17,6909.19,4084.17,4087.16,4084.54,15792.38,15780.69,15795.37,4198.77,4202.85,4199.61,7039.45,7029.23,112408.18,112338.51,17163.46,17149.93,17177.03,4030.09,4032.07,4026.94,5394.86,5389.0,5395.39,7773.11,7781.56,7769.98,21832.21,21800.13,50572.08,50507.11,12741.94,12727.5,12740.86,6568.0,6576.03,6568.0,10577.8,10564.43,10575.68,8509.53,8523.49,8510.41,110588.49,110447.06,5536.09,5529.92,2014.84,2013.78,2011.62,7025.52,7025.55,7024.23,3656.83,3662.63,3669.48,4173.87,4172.81,4176.08,8381.3,8382.76,31.22,28.58
2024-01-26T17:14:41.224140Z,60211.5,60200.51,6937.11,6928.83,6937.69,4091.28,4095.32,4099.96,15815.91,15826.92,15817.04,4208.04,4207.25,4208.11,7046.52,7046.34,112312.2,112408.26,17152.65,17171.08,17141.79,4036.16,4037.72,4032.09,5405.25,5399.67,5399.43,7787.58,7786.96,7786.97,21847.38,21837.28,50565.6,50541.62,12747.19,12737.04,12747.43,6590.23,6581.0,6588.74,10588.65,10586.27,10587.77,8534.76,8535.55,8533.64,110552.84,110588.74,5531.89,5538.91,2014.36,2013.43,2012.62,7033.55,7033.89,7032.69,3668.17,3667.27,3667.54,4185.25,4181.75,4185.23,8383.12,8395.45,31.11,28.55
2024-01-26T17:14:44.553105Z,60235.19,60231.45,6962.13,6960.06,6959.08,4102.88,4099.87,4103.41,15825.07,15841.46,15822.67,4216.4,4210.75,4216.06,7040.96,7051.02,112241.3,112385.14,17172.14,17183.21,17169.19,4038.77,4031.93,4034.2,5395.85,5402.69,5396.5,7790.27,7777.95,7788.36,21813.94,21842.5,50555.41,50632.46,12738.3,12751.84,12735.02,6583.97,6572.82,6583.39,10582.82,10591.62,10580.46,8541.91,8524.01,8539.43,110473.02,110642.6,5533.81,5540.77,2015.66,2015.15,2014.7,7040.74,7039.74,7040.77,3671.92,3671.72,3671.68,4190.61,4187.01,4186.89,8392.05,8388.1,31.05,28.58
2024-01-26T17:14:47.882699Z,60263.49,60276.53,6983.78,6983.97,6981.3,4109.54,4107.37,4109.98,15850.19,15859.78,15849.87,4219.08,4218.27,4220.62,7054.01,7057.72,112359.48,112374.65,17195.21,17192.64,17188.16,4039.38,4034.76,4035.85,5402.23,5405.28,5402.63,7791.11,7786.35,7789.75,21849.21,21858.03,50577.1,50597.36,12754.46,12762.19,12752.92,6589.18,6585.36,6590.22,10593.88,10601.17,10592.66,8549.15,8543.66,8549.53,110592.13,110691.64,5540.78,5544.31,2018.15,2016.4,2016.4,7059.96,7049.73,7049.32,3675.69,3676.08,3676.76,4189.23,4196.76,4195.69,8396.62,8406.88,31.04,28.54
2024-01-26T17:14:51.152866Z,60299.87,60352.52,7008.34,7019.17,7010.59,4116.78,4116.81,4116.0,15877.52,15879.89,15864.67,4226.62,4223.37,4228.33,7053.38,7062.66,112276.01,112457.58,17188.2,17200.3,17190.12,4041.49,4035.14,4037.24,5404.39,5409.78,5403.65,7794.14,7784.85,7796.33,21840.13,21865.42,50579.56,50642.66,12748.21,12762.7,12751.18,6592.76,6582.05,6589.68,10598.17,10609.32,10597.28,8555.51,8539.32,8553.87,110535.59,110689.82,5538.2,5545.61,2019.44,2017.89,2017.67,7057.27,7058.13,7058.13,3681.3,3680.49,3681.09,4203.78,4197.26,4196.78,8397.88,8399.03,31.0,28.58
2024-01-26T17:14:54.483080Z,60358.67,60372.78,7026.16,7033.83,7024.33,4124.48,4119.81,4124.98,15901.9,15898.68,15912.23,4232.62,4236.89,4231.47,7068.26,7067.84,112454.08,112477.14,17207.15,17204.01,17206.98,4039.31,4039.93,4035.17,5413.16,5419.31,5413.33,7814.64,7801.86,7802.65,21870.86,21875.25,50653.34,50653.77,12768.89,12770.38,12762.13,6594.13,6587.39,6596.11,10626.26,10616.85,10625.93,8567.29,8565.06,8563.99,110795.9,110744.52,5547.45,5545.73,2018.25,2019.19,2021.21,7065.8,7063.99,7067.06,3685.08,3678.24,3685.81,4202.43,4206.74,4202.85,8417.3,8401.37,30.97,28.59
2024-01-26T17:14:57.813733Z,60360.01,60375.61,7054.48,7053.79,7054.64,4128.99,4130.83,4127.53,15917.53,15903.46,15917.36,4231.47,4236.35,4232.9,7073.11,7062.02,112467.16,112344.05,17213.26,17188.38,17204.79,4039.59,4041.64,4035.36,5416.3,5409.56,5416.99,7792.03,7803.64,7791.96,21872.26,21850.4,50647.96,50605.71,12774.32,12759.02,12773.07,6586.83,6596.65,6589.01,10622.96,10609.27,10620.21,8549.79,8564.13,8550.56,110781.73,110604.76,5549.38,5541.58,2024.75,2022.15,2020.27,7068.9,7070.88,7066.31,3682.28,3681.82,3694.78,4210.16,4210.99,4207.99,8403.82,8403.51,30.97,28.58
2024-01-26T17:15:01.083337Z,60396.95,60383.04,7076.49,7069.13,7077.57,4132.3,4135.66,4140.71,15931.53,15944.53,15926.79,4240.71,4241.06,4242.35,7078.66,7077.55,112501.66,112505.59,17213.92,17219.32,17209.82,4044.35,4040.55,4042.2,5415.79,5418.59,5415.68,7809.17,7803.82,7812.74,21863.99,21881.44,50621.98,50631.98,12769.09,12778.23,12768.82,6598.13,6594.17,6596.86,10615.55,10620.32,10615.26,8567.62,8565.61,8565.96,110694.2,110708.61,5547.05,5550.79,2023.71,2022.59,2022.5,7087.78,7075.76,7077.22,3692.24,3692.0,3691.58,4218.26,4214.9,4219.35,8407.02,8418.38,31.01,28.59
2024-01-26T17:15:04.383924Z,60423.75,60408.25,7098.84,7098.89,7088.43,4141.79,4145.44,4141.7,15946.81,15949.3,15949.4,4241.65,4246.23,4251.58,7082.95,7083.24,112397.07,112326.31,17209.67,17242.46,17252.79,4045.09,4043.12,4042.17,5420.96,5415.4,5421.51,7796.99,7807.32,7797.15,21887.89,21858.99,50702.17,50653.27,12781.13,12765.46,12774.84,6595.13,6600.3,6592.74,10629.05,10621.57,10628.84,8562.43,8572.55,8563.09,110737.0,110676.92,5552.38,5547.13,2028.02,2026.0,2023.53,7084.93,7084.68,7083.03,3693.66,3689.04,3702.93,4220.38,4226.01,4220.0,8411.75,8410.65,31.05,28.61
2024-01-26T17:15:07.683478Z,60450.29,60445.7,7123.19,7119.79,7122.53,4145.85,4150.12,4145.28,15960.45,15965.6,15963.59,4256.35,4252.67,4257.59,7085.81,7085.8,112526.46,112453.91,17235.18,17232.16,17223.49,4045.18,4039.02,4042.11,5415.85,5422.7,5423.66,7812.64,7820.02,7811.78,21922.26,21886.31,50691.23,50741.16,12791.5,12791.31,12787.59,6600.9,6602.94,6594.33,10633.37,10641.95,10632.21,8591.67,8575.97,8580.33,110725.48,110692.55,5553.58,5555.2,2026.73,2025.18,2024.97,7099.88,7088.14,7089.6,3697.91,3697.92,3698.63,4230.94,4224.94,4230.27,8416.88,8426.88,31.1,28.61
2024-01-26T17:15:10.953377Z,60479.82,60486.17,7146.95,7145.45,7145.83,4156.45,4155.04,4157.35,15962.92,15973.9,15957.22,4256.95,4256.13,4256.08,7099.94,7091.57,112658.78,112487.57,17223.53,17222.37,17219.87,4047.49,4045.72,4042.17,5426.71,5420.8,5426.39,7806.02,7813.04,7799.39,21886.49,21912.68,50705.13,50728.68,12784.68,12798.62,12785.7,6603.87,6604.83,6603.98,10636.37,10634.31,10632.11,8574.67,8566.09,8574.34,110610.12,110773.95,5549.35,5557.2,2027.72,2026.35,2026.58,7097.69,7087.71,7096.32,3700.53,3700.57,3700.81,4230.69,4231.73,4230.96,8414.96,8417.12,31.05,28.59
2024-01-26T17:15:14.253085Z,60454.34,60498.65,7177.59,7168.37,7178.39,4163.51,4163.74,4163.63,15991.07,15990.13,15991.09,4260.77,4262.36,4259.45,7095.52,7104.52,112576.74,112627.08,17247.82,17241.46,17232.33,4046.89,4042.76,4043.29,5422.79,5429.43,5435.49,7820.56,7831.98,7817.59,21896.79,21901.42,50693.88,50698.81,12797.16,12782.87,12795.83,6612.9,6605.1,6612.8,10643.5,10642.83,10642.5,8588.04,8584.24,8586.79,110665.27,110792.81,5565.41,5559.06,2029.18,2028.19,2025.14,7103.65,7095.67,7105.3,3705.69,3705.14,3706.25,4238.78,4238.38,4238.38,8408.92,8422.96,31.09,28.59
2024-01-26T17:15:17.553722Z,60500.51,60533.04,7186.91,7194.32,7185.92,4172.27,4168.0,4172.0,15999.52,16012.38,15996.87,4267.83,4263.01,4266.96,7091.83,7099.67,112345.49,112397.24,17223.57,17231.79,17215.83,4049.04,4042.61,4045.14,5426.1,5432.6,5427.38,7822.38,7810.87,7823.75,21884.94,21901.78,50719.28,50755.28,12788.8,12802.08,12795.85,6611.62,6601.67,6611.12,10640.36,10650.65,10636.81,8594.24,8606.78,8594.23,110864.48,110824.84,5559.81,5558.2,2028.53,2026.98,2031.53,7114.72,7124.28,7114.62,3711.2,3707.1,3703.29,4243.04,4245.16,4240.86,8438.4,8426.87,30.97,28.61
2024-01-26T17:15:20.883810Z,60602.46,60566.12,7230.7,7219.52,7221.04,4180.62,4179.97,4178.8,16032.22,16024.29,16033.59,4277.69,4273.46,4277.75,7105.86,7115.75,112621.27,112539.97,17233.46,17235.19,17232.17,4051.86,4045.83,4048.37,5429.51,5436.34,5430.61,7825.81,7814.96,7827.64,21940.87,21915.89,50783.57,50761.29,12810.8,12802.4,12804.82,6616.92,6614.72,6615.31,10660.09,10650.82,10658.68,8589.12,8602.56,8589.39,110816.79,110973.89,5562.53,5568.85,2032.41,2030.92,2030.72,7110.06,7120.59,7131.47,3719.97,3718.13,3713.17,4246.88,4250.21,4244.19,8430.66,8418.86,30.91,28.59
2024-01-26T17:15:24.152905Z,60578.48,60532.76,7243.9,7233.9,7245.21,4184.29,4188.54,4184.61,16054.05,16041.84,16055.65,4277.04,4280.79,4277.57,7111.27,7098.91,112582.57,112734.93,17251.86,17272.26,17245.61,4055.9,4049.92,4048.24,5440.51,5440.28,5438.07,7829.54,7822.12,7828.83,21900.91,21915.0,50694.08,50752.2,12801.56,12812.01,12800.68,6619.28,6612.44,6618.9,10655.7,10664.47,10653.33,8609.43,8599.18,8610.15,110693.3,110836.85,5560.38,5565.35,2034.46,2032.86,2032.62,7138.4,7130.61,7129.57,3717.03,3716.11,3716.75,4258.73,4253.1,4257.23,8434.99,8447.59,30.9,28.61
